,price,width,height,ram_capacity,non_volatile_memory_capacity,display_diagonal,display_area_utilization,pixel_density,number_of_effective_pixels,depth,number_of_display_scales,zoom,nominal_battery_capacity,secondary_camera_number_of_pixels,mass,cpu_clock,horizontal_full_bezel_width,video_recording_x_res,video_recording_y_res,aux_camera_number_of_pixels,max_charging_power,sec_video_recording_x_res,sec_video_recording_y_res
424,2799.0,72.7,159.2,12.0,256.0,166.37,89.5,402,50.3,7.23,16.8,1.0,4500.0,32.0,171.8,2400.0,4.43,3840.0,2160.0,19.7,67.0,1920.0,1080.0
425,2799.0,72.7,159.2,12.0,256.0,166.37,89.5,402,50.3,7.23,16.8,1.0,4500.0,32.0,171.8,2400.0,4.43,3840.0,2160.0,19.7,67.0,1920.0,1080.0
426,2399.0,72.7,159.2,8.0,128.0,166.37,89.5,402,50.3,7.23,16.8,1.0,4500.0,32.0,171.8,2400.0,4.43,3840.0,2160.0,19.7,67.0,1920.0,1080.0
427,2499.0,72.7,159.2,8.0,256.0,166.37,89.5,402,50.3,7.23,16.8,1.0,4500.0,32.0,171.8,2400.0,4.43,3840.0,2160.0,19.7,67.0,1920.0,1080.0
428,499.0,72.7,159.2,8.0,128.0,166.37,89.5,402,50.3,7.23,16.8,1.0,4500.0,32.0,171.8,2400.0,4.43,3840.0,2160.0,8.0,67.0,1920.0,1080.0
429,40990.0,72.7,159.2,8.0,256.0,166.37,89.5,402,50.3,7.23,16.8,1.0,4500.0,32.0,171.8,2400.0,4.43,3840.0,2160.0,8.0,67.0,1920.0,1080.0
430,4199.0,75.9,163.1,12.0,512.0,169.4,86.7,446,108.0,8.6,16.8,1.0,5000.0,19.7,202.0,3190.0,6.4,3840.0,2160.0,8.0,120.0,1920.0,1080.0
431,3499.0,75.9,163.1,12.0,512.0,169.4,86.7,446,108.0,8.6,16.8,1.0,5000.0,19.7,202.0,3190.0,6.4,3840.0,2160.0,8.0,120.0,1920.0,1080.0
432,3199.0,75.9,163.1,12.0,256.0,169.4,86.7,446,108.0,8.6,16.8,1.0,5000.0,19.7,202.0,3190.0,6.4,3840.0,2160.0,8.0,120.0,1920.0,1080.0
433,2899.0,75.9,163.1,8.0,256.0,169.4,86.7,446,108.0,8.6,16.8,1.0,5000.0,19.7,202.0,3190.0,6.4,3840.0,2160.0,8.0,120.0,1920.0,1080.0
434,2799.0,75.9,163.1,8.0,128.0,169.4,86.7,446,108.0,8.6,16.8,1.0,5000.0,19.7,202.0,3190.0,6.4,3840.0,2160.0,8.0,120.0,1920.0,1080.0
435,120800.0,71.9,165.2,8.0,128.0,170.3,85.6,425,12.0,8.9,16.8,1.0,3700.0,10.0,187.0,3190.0,7.42,3840.0,2160.0,12.0,25.0,1920.0,1080.0
436,3999.0,71.5,152.8,8.0,128.0,161.54,89.4,414,53.9,7.98,16.8,3.3,4500.0,32.0,189.0,3187.0,5.21,7680.0,4320.0,12.0,67.0,1920.0,1080.0
437,4299.0,71.5,152.8,8.0,256.0,161.54,89.4,414,53.9,7.98,16.8,3.3,4500.0,32.0,189.0,3187.0,5.21,7680.0,4320.0,12.0,67.0,1920.0,1080.0
438,4999.0,71.5,152.8,12.0,512.0,161.54,89.4,414,53.9,7.98,16.8,3.3,4500.0,32.0,189.0,3187.0,5.21,7680.0,4320.0,12.0,67.0,1920.0,1080.0
439,4599.0,71.5,152.8,12.0,256.0,161.54,89.4,414,53.9,7.98,16.8,3.3,4500.0,32.0,189.0,3187.0,5.21,7680.0,4320.0,12.0,67.0,1920.0,1080.0
440,999.99,71.5,152.8,12.0,256.0,161.54,89.4,414,53.9,7.98,16.8,3.3,4500.0,32.0,189.0,3187.0,5.21,7680.0,4320.0,12.0,67.0,1920.0,1080.0
441,3499.0,71.5,152.8,12.0,256.0,161.54,89.4,414,53.9,7.98,16.8,3.3,4500.0,32.0,189.0,3187.0,5.21,7680.0,4320.0,12.0,67.0,1920.0,1080.0
442,599.0,75.9,163.1,8.0,128.0,169.4,86.7,446,108.0,8.6,16.8,1.0,5000.0,19.7,202.0,2849.0,6.4,3840.0,2160.0,8.0,120.0,1920.0,1080.0
443,549.0,75.9,163.1,8.0,256.0,169.4,86.7,446,108.0,8.6,16.8,1.0,5000.0,19.7,202.0,2849.0,6.4,3840.0,2160.0,8.0,120.0,1920.0,1080.0
444,34800.0,76.0,163.0,4.0,64.0,165.1,82.3,405,50.1,10.3,16.8,1.0,5000.0,8.0,198.0,2000.0,8.25,1920.0,1080.0,1.9,18.0,1920.0,1080.0
445,143280.0,75.9,163.1,8.0,256.0,169.4,86.7,446,201.3,8.8,16.8,1.0,5000.0,19.7,205.0,3190.0,6.4,7680.0,4320.0,8.0,120.0,1920.0,1080.0
446,109800.0,75.9,163.1,8.0,128.0,169.4,86.7,446,201.3,8.8,16.8,1.0,5000.0,19.7,205.0,3190.0,6.4,7680.0,4320.0,8.0,120.0,1920.0,1080.0
447,2199.0,75.3,163.95,12.0,256.0,167.1,84.5,401,63.7,8.5,16.8,1.0,5000.0,8.0,193.0,2200.0,6.92,3840.0,2160.0,8.0,18.0,1920.0,1080.0
448,1899.0,75.3,163.95,8.0,256.0,167.1,84.5,401,63.7,8.5,16.8,1.0,5000.0,8.0,193.0,2200.0,6.92,3840.0,2160.0,8.0,18.0,1920.0,1080.0
449,1699.0,74.6,162.9,12.0,512.0,170.94,90.0,521,50.1,8.38,1073.7,3.3,4820.0,32.0,229.0,3187.0,4.45,7680.0,4320.0,50.1,120.0,1920.0,1080.0
450,6299.0,74.6,162.9,12.0,512.0,170.94,90.0,521,50.1,8.38,1073.7,3.3,4820.0,32.0,229.0,3187.0,4.45,7680.0,4320.0,50.1,120.0,1920.0,1080.0
451,4999.0,74.6,162.9,8.0,128.0,170.94,90.0,521,50.1,8.38,1073.7,3.3,4820.0,32.0,229.0,3187.0,4.45,7680.0,4320.0,50.1,120.0,1920.0,1080.0
452,5399.0,74.6,162.9,8.0,256.0,170.94,90.0,521,50.1,8.38,1073.7,3.3,4820.0,32.0,229.0,3187.0,4.45,7680.0,4320.0,50.1,120.0,1920.0,1080.0
453,5799.0,74.6,162.9,12.0,256.0,170.94,90.0,521,50.1,8.38,1073.7,3.3,4820.0,32.0,229.0,3187.0,4.45,7680.0,4320.0,50.1,120.0,1920.0,1080.0
454,1399.99,74.6,162.9,12.0,256.0,170.94,90.0,521,50.1,8.38,1073.7,3.3,4820.0,32.0,229.0,3187.0,4.45,7680.0,4320.0,50.1,120.0,1920.0,1080.0
455,3999.0,74.6,163.6,8.0,128.0,170.94,89.6,521,50.3,8.16,1073.7,1.0,5160.0,32.0,201.0,3200.0,4.45,3840.0,2160.0,13.0,67.0,1920.0,1080.0
456,4499.0,74.6,163.6,12.0,256.0,170.94,89.6,521,50.3,8.16,1073.7,1.0,5160.0,32.0,201.0,3200.0,4.45,3840.0,2160.0,13.0,67.0,1920.0,1080.0
457,5999.0,74.97,163.17,8.0,256.0,170.94,89.4,521,50.3,9.06,1073.7,5.0,4860.0,32.0,225.0,3190.0,4.82,7680.0,4320.0,48.0,120.0,1920.0,1080.0
458,6999.0,74.97,163.17,12.0,512.0,170.94,89.4,521,50.3,9.06,1073.7,5.0,4860.0,32.0,225.0,3190.0,4.82,7680.0,4320.0,48.0,120.0,1920.0,1080.0
459,6499.0,74.97,163.17,12.0,256.0,170.94,89.4,521,50.3,9.06,1073.7,5.0,4860.0,32.0,225.0,3190.0,4.82,7680.0,4320.0,48.0,120.0,1920.0,1080.0
460,4399.0,74.6,163.6,8.0,128.0,170.94,89.6,521,50.3,8.16,1073.7,2.0,4600.0,32.0,204.0,3190.0,4.45,7680.0,4320.0,50.3,120.0,1920.0,1080.0
461,4699.0,74.6,163.6,8.0,256.0,170.94,89.6,521,50.3,8.16,1073.7,2.0,4600.0,32.0,204.0,3190.0,4.45,7680.0,4320.0,50.3,120.0,1920.0,1080.0
462,5599.0,74.6,163.6,12.0,512.0,170.94,89.6,521,50.3,8.16,1073.7,2.0,4600.0,32.0,204.0,3190.0,4.45,7680.0,4320.0,50.3,120.0,1920.0,1080.0
463,5099.0,74.6,163.6,12.0,256.0,170.94,89.6,521,50.3,8.16,1073.7,2.0,4600.0,32.0,204.0,3190.0,4.45,7680.0,4320.0,50.3,120.0,1920.0,1080.0
464,3699.0,69.9,152.7,8.0,128.0,159.5,89.2,419,50.3,8.16,16.8,1.0,4500.0,32.0,182.0,3190.0,4.45,7680.0,4320.0,13.0,67.0,1920.0,1080.0
465,3999.0,69.9,152.7,8.0,256.0,159.5,89.2,419,50.3,8.16,16.8,1.0,4500.0,32.0,182.0,3190.0,4.45,7680.0,4320.0,13.0,67.0,1920.0,1080.0
466,4899.0,69.9,152.7,12.0,512.0,159.5,89.2,419,50.3,8.16,16.8,1.0,4500.0,32.0,182.0,3190.0,4.45,7680.0,4320.0,13.0,67.0,1920.0,1080.0
467,4399.0,69.9,152.7,12.0,256.0,159.5,89.2,419,50.3,8.16,16.8,1.0,4500.0,32.0,182.0,3190.0,4.45,7680.0,4320.0,13.0,67.0,1920.0,1080.0
468,62990.0,75.9,163.1,12.0,256.0,169.4,86.7,446,201.3,8.6,16.8,1.0,5000.0,19.7,205.0,3190.0,6.4,7680.0,4320.0,8.0,120.0,1920.0,1080.0
469,749.0,75.9,163.1,8.0,128.0,169.4,86.7,446,201.3,8.6,16.8,1.0,5000.0,19.7,205.0,3190.0,6.4,7680.0,4320.0,8.0,120.0,1920.0,1080.0
470,849.99,75.9,163.1,8.0,256.0,169.4,86.7,446,201.3,8.6,16.8,1.0,5000.0,19.7,205.0,3190.0,6.4,7680.0,4320.0,8.0,120.0,1920.0,1080.0
471,1899.0,73.3,160.68,8.0,256.0,167.6,89.3,399,63.7,8.4,16.8,1.0,4000.0,15.9,179.0,2000.0,4.52,1920.0,1080.0,8.0,40.0,1920.0,1080.0
472,15999.0,76.5,164.5,6.0,128.0,165.5,81.5,269,50.1,8.8,16.8,1.0,5000.0,4.9,195.0,2200.0,8.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
473,13999.0,76.5,164.5,4.0,64.0,165.5,81.5,269,50.1,8.8,16.8,1.0,5000.0,4.9,195.0,2200.0,8.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
474,1699.0,73.3,160.68,8.0,128.0,167.6,89.3,399,63.7,8.4,16.8,1.0,4000.0,15.9,179.0,2000.0,4.52,1920.0,1080.0,8.0,40.0,1920.0,1080.0
475,16999.0,76.9,165.4,4.0,128.0,167.2,82.1,401,49.9,9.3,16.8,1.0,6000.0,8.0,207.0,2000.0,8.48,1920.0,1080.0,5.0,15.0,1920.0,1080.0
476,14999.0,76.9,165.4,4.0,64.0,167.2,82.1,401,49.9,9.3,16.8,1.0,6000.0,8.0,207.0,2000.0,8.48,1920.0,1080.0,5.0,15.0,1920.0,1080.0
477,4999.0,76.9,165.4,4.0,64.0,167.2,82.1,401,49.9,8.4,16.8,1.0,5000.0,8.0,192.0,2000.0,8.48,1920.0,1080.0,5.0,15.0,1920.0,1080.0
478,1799.0,76.9,165.4,4.0,128.0,167.2,82.1,401,49.9,8.4,16.8,1.0,5000.0,8.0,192.0,2000.0,8.48,1920.0,1080.0,5.0,15.0,1920.0,1080.0
479,17999.0,76.9,165.4,6.0,128.0,167.2,82.1,401,49.9,9.3,16.8,1.0,6000.0,8.0,207.0,2000.0,8.48,1920.0,1080.0,5.0,15.0,1920.0,1080.0
480,14999.0,76.9,165.4,4.0,64.0,167.2,82.1,401,49.9,9.3,16.8,1.0,6000.0,8.0,207.0,2000.0,8.48,1920.0,1080.0,5.0,15.0,1920.0,1080.0
481,219.99,76.9,165.4,4.0,128.0,167.2,82.1,401,49.9,8.4,16.8,1.0,5000.0,8.0,192.0,2000.0,8.48,1920.0,1080.0,5.0,15.0,1920.0,1080.0
482,169.0,76.9,165.4,4.0,64.0,167.2,82.1,401,49.9,8.4,16.8,1.0,5000.0,8.0,192.0,2000.0,8.48,1920.0,1080.0,5.0,15.0,1920.0,1080.0
483,499400.0,74.0,159.7,6.0,128.0,162.1,83.2,412,48.0,8.1,16.8,1.0,5000.0,13.0,186.0,2400.0,7.48,3840.0,2160.0,8.0,25.0,1920.0,1080.0
484,297000.0,76.4,165.1,4.0,64.0,167.2,82.8,401,49.9,8.8,16.8,1.0,5000.0,8.0,195.0,2000.0,7.98,1920.0,1080.0,5.0,15.0,1920.0,1080.0
485,374000.0,76.9,165.4,4.0,128.0,167.2,82.1,401,49.9,8.4,16.8,1.0,5000.0,8.0,195.0,2400.0,8.48,1920.0,1080.0,4.9,25.0,1920.0,1080.0
486,2299.0,75.47,162.39,8.0,256.0,169.4,87.6,395,108.0,7.39,1073.7,1.0,4500.0,15.9,184.0,2400.0,5.95,1920.0,1080.0,8.0,66.0,1920.0,1080.0
487,1999.0,75.47,162.39,8.0,128.0,169.4,87.6,395,108.0,7.39,1073.7,1.0,4500.0,15.9,184.0,2400.0,5.95,1920.0,1080.0,8.0,66.0,1920.0,1080.0
488,1499.0,75.47,162.39,8.0,256.0,169.4,87.6,395,108.0,7.39,1073.7,1.0,4500.0,15.9,184.0,2400.0,5.95,1920.0,1080.0,8.0,66.0,1920.0,1080.0
489,1799.0,75.47,162.39,8.0,128.0,169.4,87.6,395,108.0,7.39,1073.7,1.0,4500.0,15.9,184.0,2400.0,5.95,1920.0,1080.0,8.0,66.0,1920.0,1080.0
490,2699.0,73.91,162.18,8.0,128.0,169.4,89.6,395,50.3,6.88,1073.7,1.0,4000.0,60.2,168.0,2400.0,4.39,3840.0,2160.0,8.0,66.0,3840.0,2160.0
491,2999.0,73.91,162.18,8.0,256.0,169.4,89.6,395,50.3,6.88,1073.7,1.0,4000.0,60.2,168.0,2400.0,4.39,3840.0,2160.0,8.0,66.0,3840.0,2160.0
492,12999.0,73.91,162.18,8.0,128.0,169.4,89.6,395,50.3,6.88,1073.7,1.0,4000.0,60.2,168.0,2400.0,4.39,3840.0,2160.0,8.0,66.0,3840.0,2160.0
493,12999.0,73.91,162.18,8.0,128.0,169.4,89.6,395,50.3,6.88,1073.7,1.0,4000.0,60.2,168.0,2400.0,4.39,3840.0,2160.0,8.0,66.0,3840.0,2160.0
494,36999.0,73.91,162.18,8.0,128.0,169.4,89.6,395,50.3,6.88,1073.7,1.0,4000.0,60.2,168.0,2400.0,4.39,3840.0,2160.0,8.0,66.0,3840.0,2160.0
495,1899.0,73.91,162.18,8.0,256.0,169.4,89.6,395,50.3,6.88,1073.7,1.0,4000.0,60.2,168.0,2400.0,4.39,3840.0,2160.0,8.0,66.0,3840.0,2160.0
496,15999.0,74.45,164.24,8.0,256.0,172.2,91.1,429,50.3,7.88,1073.7,1.0,4500.0,60.2,191.0,2400.0,3.46,3840.0,2160.0,8.0,100.0,3840.0,2160.0
497,3699.0,74.45,164.24,8.0,128.0,172.2,91.1,429,50.3,7.88,1073.7,1.0,4500.0,60.2,191.0,2400.0,3.46,3840.0,2160.0,8.0,100.0,3840.0,2160.0
498,3999.0,74.45,164.24,8.0,256.0,172.2,91.1,429,50.3,7.88,1073.7,1.0,4500.0,60.2,191.0,2400.0,3.46,3840.0,2160.0,8.0,100.0,3840.0,2160.0
499,829.0,74.7,163.3,8.0,128.0,170.0,89.0,392,50.3,8.4,16.8,1.0,5000.0,8.0,195.0,2400.0,4.65,1920.0,1080.0,1.9,40.0,1920.0,1080.0
500,799.0,74.7,163.3,6.0,128.0,170.0,89.0,392,50.3,8.4,16.8,1.0,5000.0,8.0,195.0,2400.0,4.65,1920.0,1080.0,1.9,40.0,1920.0,1080.0
501,1199.0,74.7,163.3,6.0,128.0,170.0,89.0,392,50.3,8.4,16.8,1.0,5000.0,8.0,195.0,2400.0,4.65,1920.0,1080.0,1.9,40.0,1920.0,1080.0
502,5999000.0,73.17,159.85,8.0,256.0,163.3,85.3,409,63.7,7.66,16.8,1.0,4500.0,15.9,181.0,2200.0,6.16,1920.0,1080.0,1.9,33.0,1920.0,1080.0
503,10490000.0,73.17,159.85,8.0,256.0,163.3,85.3,409,63.7,7.66,16.8,1.0,4500.0,15.9,181.0,2200.0,6.16,1920.0,1080.0,1.9,33.0,1920.0,1080.0
504,1399.0,73.17,159.85,8.0,128.0,163.3,85.3,409,63.7,7.66,16.8,1.0,4500.0,15.9,181.0,2200.0,6.16,1920.0,1080.0,1.9,33.0,1920.0,1080.0
505,1499.0,75.84,164.0,6.0,128.0,165.3,82.2,270,13.0,8.25,16.8,1.0,5000.0,8.0,193.0,2200.0,8.01,1920.0,1080.0,1.9,18.0,1920.0,1080.0
506,1399.0,75.84,164.0,4.0,128.0,165.3,82.2,270,13.0,8.25,16.8,1.0,5000.0,8.0,193.0,2200.0,8.01,1920.0,1080.0,1.9,18.0,1920.0,1080.0
507,7699.0,74.4,160.5,6.0,128.0,166.4,86.8,402,108.0,7.9,1073.7,1.0,5000.0,15.9,173.0,2200.0,6.12,1920.0,1080.0,8.0,30.0,1920.0,1080.0
508,980.0,74.4,160.5,8.0,128.0,166.4,86.8,402,108.0,7.9,1073.7,1.0,5000.0,15.9,166.0,2200.0,6.12,1920.0,1080.0,8.0,30.0,1920.0,1080.0
509,7699.0,74.4,160.5,6.0,128.0,166.4,86.8,402,108.0,7.9,1073.7,1.0,5000.0,15.9,173.0,2200.0,6.12,1920.0,1080.0,8.0,30.0,1920.0,1080.0
510,18999.0,74.4,160.5,6.0,128.0,166.4,86.8,402,108.0,7.9,1073.7,1.0,5000.0,15.9,170.0,2200.0,6.12,1920.0,1080.0,8.0,33.0,1920.0,1080.0
511,279.99,74.4,160.5,6.0,128.0,166.4,86.8,402,108.0,7.9,1073.7,1.0,5000.0,15.9,166.0,2200.0,6.12,1920.0,1080.0,8.0,30.0,1920.0,1080.0
512,299.0,73.84,161.78,4.0,128.0,165.1,85.4,405,50.3,8.49,16.8,1.0,5000.0,15.9,184.0,2400.0,6.09,1920.0,1080.0,8.0,30.0,1920.0,1080.0
513,5699.0,73.84,161.78,4.0,128.0,165.1,85.4,405,50.3,8.49,16.8,1.0,5000.0,15.9,184.0,2400.0,6.09,1920.0,1080.0,8.0,30.0,1920.0,1080.0
514,1599.0,73.84,161.78,4.0,128.0,165.1,85.4,405,50.3,8.49,16.8,1.0,5000.0,15.9,184.0,2400.0,6.09,1920.0,1080.0,8.0,30.0,1920.0,1080.0
515,12999.0,73.84,161.78,4.0,64.0,165.1,85.4,405,50.3,8.49,16.8,1.0,5000.0,15.9,184.0,2400.0,6.09,1920.0,1080.0,8.0,30.0,1920.0,1080.0
516,249.99,73.84,161.78,4.0,128.0,165.1,85.4,405,50.3,8.49,16.8,1.0,5000.0,15.9,184.0,2400.0,6.09,1920.0,1080.0,8.0,30.0,1920.0,1080.0
517,149.99,74.94,163.95,3.0,32.0,165.1,83.0,270,15.9,8.49,16.8,1.0,5000.0,8.0,185.0,2300.0,7.19,1920.0,1080.0,1.9,15.0,1920.0,1080.0
518,499.0,74.94,163.95,4.0,64.0,165.1,83.0,270,15.9,8.49,16.8,1.0,5000.0,8.0,185.0,2300.0,7.19,1920.0,1080.0,1.9,15.0,1920.0,1080.0
519,10999.0,74.94,163.95,4.0,64.0,165.1,83.0,270,15.9,8.49,16.8,1.0,5000.0,8.0,185.0,2300.0,7.19,1920.0,1080.0,1.9,10.0,1920.0,1080.0
520,12999.0,74.94,163.95,4.0,64.0,165.1,83.0,270,15.9,8.49,16.8,1.0,5000.0,8.0,185.0,2300.0,7.19,1920.0,1080.0,1.9,15.0,1920.0,1080.0
521,11999.0,74.94,163.95,4.0,64.0,165.1,83.0,270,50.3,8.49,16.8,1.0,5000.0,8.0,185.0,2300.0,7.19,1920.0,1080.0,1.9,10.0,1920.0,1080.0
522,13999.0,75.03,163.74,4.0,64.0,166.6,84.1,269,50.1,7.99,16.8,1.0,5000.0,8.0,187.0,2300.0,7.09,1920.0,1080.0,1.9,33.0,1920.0,1080.0
523,209.0,75.03,163.74,4.0,128.0,166.6,84.1,269,50.1,7.99,16.8,1.0,5000.0,8.0,187.0,2300.0,7.09,1920.0,1080.0,1.9,33.0,1920.0,1080.0
524,19999.0,73.3,159.9,8.0,128.0,162.0,83.8,413,50.1,7.95,16.8,1.0,5000.0,15.9,178.0,2200.0,6.82,3840.0,2160.0,1.9,33.0,1920.0,1080.0
525,15999.0,73.3,159.9,4.0,64.0,162.0,83.8,413,50.1,7.95,16.8,1.0,5000.0,15.9,178.0,2200.0,6.82,3840.0,2160.0,1.9,33.0,1920.0,1080.0
526,3599.0,72.5,158.6,8.0,128.0,165.1,89.3,402,50.3,8.8,16.8,3.0,4200.0,13.0,188.0,2600.0,4.18,3840.0,2160.0,15.9,40.0,3840.0,2160.0
527,3999.0,72.5,158.6,8.0,256.0,165.1,89.3,402,50.3,8.8,16.8,3.0,4200.0,13.0,188.0,2600.0,4.18,3840.0,2160.0,15.9,40.0,3840.0,2160.0
528,4888.0,73.8,156.5,8.0,128.0,165.0,88.6,456,50.3,7.92,1073.7,4.8,4100.0,13.0,181.0,2840.0,5.67,3840.0,2160.0,13.0,66.0,3840.0,2160.0
529,5288.0,73.8,156.5,8.0,256.0,165.0,88.6,456,50.3,7.92,1073.7,4.8,4100.0,13.0,181.0,2840.0,5.67,3840.0,2160.0,13.0,66.0,3840.0,2160.0
530,1899.0,74.7,163.3,8.0,256.0,170.0,89.0,392,50.3,8.4,16.8,1.0,5000.0,8.0,195.0,2400.0,4.65,1920.0,1080.0,1.9,40.0,1920.0,1080.0
531,1699.0,74.7,163.3,8.0,128.0,170.0,89.0,392,50.3,8.4,16.8,1.0,5000.0,8.0,195.0,2400.0,4.65,1920.0,1080.0,1.9,40.0,1920.0,1080.0
532,3699.0,74.2,161.2,8.0,256.0,170.2,90.3,394,50.3,7.34,1073.7,1.0,4500.0,32.0,183.0,2850.0,4.65,3840.0,2160.0,8.0,80.0,1920.0,1080.0
533,3999.0,74.2,161.2,12.0,256.0,170.2,90.3,394,50.3,7.34,1073.7,1.0,4500.0,32.0,183.0,2850.0,4.65,3840.0,2160.0,8.0,80.0,1920.0,1080.0
534,3499.0,74.2,161.2,12.0,256.0,170.2,90.3,394,50.3,7.34,1073.7,1.0,4500.0,32.0,183.0,2850.0,4.65,3840.0,2160.0,8.0,80.0,1920.0,1080.0
535,599.0,74.2,161.2,8.0,256.0,170.2,90.3,394,50.3,7.34,1073.7,1.0,4500.0,32.0,183.0,2850.0,4.65,3840.0,2160.0,8.0,80.0,1920.0,1080.0
536,3199.0,74.2,161.0,8.0,256.0,168.1,88.5,398,50.1,7.57,16.8,1.0,4500.0,32.0,188.0,2400.0,5.22,3840.0,2160.0,8.0,80.0,1920.0,1080.0
537,2999.0,74.2,161.0,8.0,128.0,168.1,88.5,398,50.1,7.57,16.8,1.0,4500.0,32.0,188.0,2400.0,5.22,3840.0,2160.0,8.0,80.0,1920.0,1080.0
538,3499.0,74.2,161.0,12.0,256.0,168.1,88.5,398,50.1,7.57,16.8,1.0,4500.0,32.0,188.0,2400.0,5.22,3840.0,2160.0,8.0,80.0,1920.0,1080.0
539,38999.0,73.4,160.0,8.0,128.0,163.3,85.0,409,50.3,7.67,16.8,1.0,4500.0,32.0,179.0,3000.0,6.39,3840.0,2160.0,8.0,80.0,1920.0,1080.0
540,549.0,73.4,160.0,8.0,256.0,163.3,85.0,409,50.3,7.67,16.8,1.0,4500.0,32.0,179.0,3000.0,6.39,3840.0,2160.0,8.0,80.0,1920.0,1080.0
541,419.0,73.4,160.0,12.0,256.0,163.3,85.0,409,50.3,7.67,16.8,1.0,4500.0,32.0,179.0,3000.0,6.39,3840.0,2160.0,8.0,80.0,1920.0,1080.0
542,2499.0,73.4,160.0,8.0,128.0,163.3,85.0,409,50.3,7.67,16.8,1.0,4500.0,32.0,179.0,3000.0,6.39,3840.0,2160.0,1.9,80.0,1920.0,1080.0
543,2699.0,73.4,160.0,8.0,256.0,163.3,85.0,409,50.3,7.67,16.8,1.0,4500.0,32.0,179.0,3000.0,6.39,3840.0,2160.0,1.9,80.0,1920.0,1080.0
544,2999.0,73.4,160.0,12.0,256.0,163.3,85.0,409,50.3,7.67,16.8,1.0,4500.0,32.0,179.0,3000.0,6.39,3840.0,2160.0,1.9,80.0,1920.0,1080.0
545,9499.0,73.3,160.2,8.0,128.0,163.0,84.7,410,48.0,7.99,16.8,1.0,5000.0,15.9,181.0,2500.0,6.41,1920.0,1080.0,8.0,33.0,1920.0,1080.0
546,21999.0,73.3,160.2,6.0,128.0,163.0,84.7,410,48.0,7.99,16.8,1.0,5000.0,15.9,181.0,2500.0,6.41,1920.0,1080.0,8.0,33.0,1920.0,1080.0
547,23999.0,73.3,160.2,8.0,128.0,163.0,84.7,410,48.0,7.99,16.8,1.0,5000.0,15.9,181.0,2500.0,6.41,1920.0,1080.0,8.0,33.0,1920.0,1080.0
548,209.0,75.1,163.8,4.0,64.0,167.1,84.8,401,48.0,8.1,16.8,1.0,5000.0,8.0,190.0,2400.0,6.72,1920.0,1080.0,1.9,33.0,1920.0,1080.0
549,8199.0,75.1,163.8,6.0,128.0,167.1,84.8,401,48.0,8.1,16.8,1.0,5000.0,8.0,190.0,2400.0,6.72,1920.0,1080.0,1.9,33.0,1920.0,1080.0
550,249.0,75.1,163.8,6.0,128.0,167.1,84.8,401,48.0,8.1,16.8,1.0,5000.0,8.0,190.0,2400.0,6.72,1920.0,1080.0,1.9,33.0,1920.0,1080.0
551,17999.0,75.1,163.8,6.0,128.0,167.1,84.8,401,48.0,8.1,16.8,1.0,5000.0,8.0,190.0,2400.0,6.72,1920.0,1080.0,1.9,33.0,1920.0,1080.0
552,15999.0,75.1,163.8,4.0,64.0,167.1,84.8,401,48.0,8.1,16.8,1.0,5000.0,8.0,190.0,2400.0,6.72,1920.0,1080.0,1.9,33.0,1920.0,1080.0
553,16999.0,75.1,163.8,4.0,128.0,167.1,84.8,401,48.0,8.1,16.8,1.0,5000.0,8.0,190.0,2400.0,6.72,1920.0,1080.0,1.9,33.0,1920.0,1080.0
554,2099.0,75.8,162.9,8.0,128.0,168.1,85.6,398,63.7,8.6,1073.7,1.0,5000.0,15.9,194.5,3200.0,6.82,3840.0,2160.0,8.0,80.0,1920.0,1080.0
555,1949.0,75.8,162.9,6.0,128.0,168.1,85.6,398,63.7,8.6,1073.7,1.0,5000.0,15.9,194.5,3200.0,6.82,3840.0,2160.0,8.0,80.0,1920.0,1080.0
556,2299.0,75.8,162.9,8.0,256.0,168.1,85.6,398,63.7,8.6,1073.7,1.0,5000.0,15.9,194.5,3200.0,6.82,3840.0,2160.0,8.0,80.0,1920.0,1080.0
557,1799.0,75.6,164.3,8.0,256.0,167.6,84.3,401,50.1,8.5,16.8,1.0,5000.0,15.9,195.0,2200.0,7.11,1920.0,1080.0,1.9,60.0,1920.0,1080.0
558,1399.0,75.6,164.3,6.0,128.0,167.6,84.3,401,50.1,8.5,16.8,1.0,5000.0,15.9,195.0,2200.0,7.11,1920.0,1080.0,1.9,60.0,1920.0,1080.0
559,1599.0,75.6,164.3,8.0,128.0,167.6,84.3,401,50.1,8.5,16.8,1.0,5000.0,15.9,195.0,2200.0,7.11,1920.0,1080.0,1.9,60.0,1920.0,1080.0
560,1999.0,75.1,163.8,8.0,256.0,167.1,84.8,401,48.0,7.99,16.8,1.0,5000.0,8.0,188.0,2400.0,6.72,1920.0,1080.0,1.9,33.0,1920.0,1080.0
561,2099.0,75.1,163.8,12.0,256.0,167.1,84.8,401,48.0,7.99,16.8,1.0,5000.0,8.0,188.0,2400.0,6.72,1920.0,1080.0,1.9,33.0,1920.0,1080.0
562,1499.0,75.8,164.17,6.0,128.0,168.6,85.8,395,50.1,8.59,16.8,1.0,4500.0,8.0,194.0,2200.0,6.32,1920.0,1080.0,1.9,80.0,1280.0,720.0
